from_id,to_id,walk_d
5846326,5846327,548
5846326,5848202,627
5846326,5848203,470
5846326,5848204,627
5846327,5844448,627
5846327,5844449,470
5846327,5846325,783
5846327,5846326,548
5846327,5846327,0
5846327,5846328,783
5846327,5848203,627
5846327,5848204,470
5846327,5848205,627
5846327,5848206,783
5846328,5844451,783
5846328,5846327,783
5846328,5846328,0
5846328,5846329,470
5846328,5848204,705
5846328,5848205,627
5846329,5844451,548
5846329,5844452,705
5846329,5846328,470
5846329,5846329,0
5846329,5848204,783
5846329,5848205,705
5846330,5844452,627
5846330,5846329,627
5846330,5848206,627
5846356,5844479,783
5846356,5846357,705
5846357,5846357,0
5846358,5844479,783
5846358,5844480,705
5846358,5844481,627
5846358,5846358,0
5846358,5846359,470
5846358,5848234,627
5846358,5848235,470
5846358,5848236,783
5846358,5850109,783
5846358,5850110,705
5846359,5844481,470
5846359,5844482,548
5846359,5846358,470
5846359,5846359,0
5846359,5848235,783
5846360,5844482,627
5846360,5846360,0
5846360,5846361,548
5846360,5846362,783
5846360,5848236,627
5846360,5848237,627
5846360,5848238,705
5846360,5850111,783
5846361,5844482,783
5846361,5844483,705
5846361,5844484,705
5846361,5846360,548
5846361,5846361,0
5846361,5846362,392
5846361,5848236,783
5846361,5848238,548
5846361,5848239,548
5846361,5848240,783
5846362,5844482,783
5846362,5844483,705
5846362,5844484,783
5846362,5844486,783
5846362,5846360,783
5846362,5846361,392
5846362,5846362,0
5846362,5846363,627
5846362,5846364,705
5846362,5848238,705
5846362,5848239,627
5846362,5848240,627
5846362,5850114,783
5846363,5844486,627
5846363,5846362,627
5846363,5846363,0
5846363,5846364,392
5846363,5848240,548
5846364,5844486,705
5846364,5846362,705
5846364,5846363,392
5846364,5846364,0
5846364,5848240,627
5846366,5846367,392
5846366,5848244,783
5846366,5850118,783
5846367,5846367,0
5846367,5846368,705
5846367,5846369,783
5846367,5848244,627
5846367,5848245,627
5846367,5850118,783
5846367,5850120,783
5846368,5844490,783
5846368,5844491,705
5846368,5846367,705
5846368,5846368,0
5846368,5846369,627
5846368,5848244,783
5846368,5848245,627
5846368,5848246,548
5846368,5848247,705
5846368,5850120,783
5846368,5850121,783
5846369,5842612,783
5846369,5844490,705
5846369,5844491,470
5846369,5844492,627
5846369,5846367,783
5846369,5846368,627
5846369,5846369,0
5846369,5846370,627
5846369,5846371,783
5846369,5848247,548
5846370,5844491,627
5846370,5844492,470
5846370,5844493,705
5846370,5846369,627
5846370,5846370,0
5846370,5846371,470
5846370,5848247,627
5846371,5842615,783
5846371,5844492,627
5846371,5844493,548
5846371,5844494,548
5846371,5846369,783
5846371,5846370,470
5846371,5846371,0
5846371,5846372,783
5846371,5848247,548
5846371,5848248,548
5846372,5844494,548
5846372,5844495,783
5846372,5846371,783
5846372,5846372,0
5846372,5846373,548
5846372,5846374,783
5846372,5848249,548
5846372,5848250,627
5846373,5844494,705
5846373,5844495,470
5846373,5844496,627
5846373,5846372,548
5846373,5846373,0
5846373,5846374,470
5846373,5846375,783
5846373,5848249,627
5846373,5848250,470
5846373,5848251,783
5846373,5848252,783
5846373,5850124,783
5846374,5844495,548
5846374,5844496,548
5846374,5846372,783
5846374,5846373,470
5846374,5846374,0
5846374,5846375,470
5846374,5846376,705
5846374,5848250,783
5846374,5848251,627
5846374,5848252,627
5846374,5850125,783
5846374,5850126,705
5846375,5844496,705
5846375,5844498,627
5846375,5846373,783
5846375,5846374,470
5846375,5846375,0
5846375,5846376,470
5846375,5848252,627
5846375,5848253,705
5846375,5850127,783
5846376,5844498,548
5846376,5846374,705
5846376,5846375,470
5846376,5846376,0
5846376,5848252,627
5846376,5848253,705
5846376,5850127,783
5846377,5844498,627
5846377,5846375,783
5846377,5846376,627
5846377,5846379,705
5846377,5848253,627
5846377,5848254,548
5846378,5846379,392
5846378,5848254,705
5846378,5848256,783
5846378,5850129,783
5846379,5846379,0
5846379,5846380,548
5846379,5848255,705
5846379,5848256,470
5846379,5848257,705
5846379,5850130,783
5846380,5846379,548
5846380,5846380,0
5846380,5846381,783
5846380,5848256,627
5846380,5848257,627
5846380,5848258,627
5846381,5846380,783
5846381,5846381,0
5846382,5846381,783
5846382,5848259,783
5848190,5848191,548
5848191,5848191,0
5848192,5846315,548
5848192,5848191,548
5848192,5850066,627
5848193,5846315,705
5848194,5850071,783
5848195,5848196,627
5848196,5848196,0
5848196,5848197,627
5848196,5848198,783
5848196,5850072,548
5848196,5850073,783
5848196,5851946,783
5848197,5846320,470
5848197,5846321,627
5848197,5846322,783
5848197,5848196,627
5848197,5848197,0
5848197,5848198,470
5848197,5850072,470
5848197,5850073,548
5848198,5844442,783
5848198,5846320,548
5848198,5846321,470
5848198,5846322,548
5848198,5848196,783
5848198,5848197,470
5848198,5848198,0
5848198,5848199,705
5848198,5850072,627
5848198,5850073,627
5848198,5850074,705
5848198,5851948,783
5848199,5846321,783
5848199,5846322,548
5848199,5846323,783
5848199,5848198,705
5848199,5848199,0
5848199,5848200,470
5848199,5848201,783
5848199,5850073,783
5848199,5850074,470
5848199,5850075,548
5848199,5851948,783
5848200,5844445,783
5848200,5846322,627
5848200,5846323,470
5848200,5846324,548
5848200,5848199,470
5848200,5848200,0
5848200,5848201,548
5848200,5850074,548
5848200,5850075,548
5848200,5850076,627
5848201,5846323,627
5848201,5846324,627
5848201,5846325,783
5848201,5848199,783
5848201,5848200,548
5848201,5848201,0
5848201,5848202,548
5848201,5848203,783
5848201,5850075,548
5848201,5850076,470
5848201,5850077,548
5848201,5851950,783
5848202,5844447,783
5848202,5846325,548
5848202,5846326,627
5848202,5848201,548
5848202,5848202,0
5848202,5848203,548
5848202,5850076,627
5848202,5850077,470
5848202,5851950,783
5848202,5851951,783
5848203,5844449,783
5848203,5846325,627
5848203,5846326,470
5848203,5846327,627
5848203,5848201,783
5848203,5848202,548
5848203,5848203,0
5848203,5848204,470
5848203,5848205,705
5848203,5850077,470
5848204,5844449,783
5848204,5846326,627
5848204,5846327,470
5848204,5846328,705
5848204,5846329,783
5848204,5848203,470
5848204,5848204,0
5848204,5848205,470
5848204,5848206,705
5848205,5846327,627
5848205,5846328,627
5848205,5846329,705
5848205,5848203,705
5848205,5848204,470
5848205,5848205,0
5848205,5848206,470
5848206,5846327,783
5848206,5848204,705
5848206,5848205,470
5848206,5848206,0
5848207,5846329,783
5848207,5848205,705
5848207,5848206,392
5848208,5848206,627
5848233,5846357,705
5848234,5844479,783
5848234,5844480,783
5848234,5846358,627
5848234,5848234,0
5848234,5848235,548
5848234,5850109,392
5848234,5850110,783
5848234,5851983,705
5848235,5844480,783
5848235,5846358,470
5848235,5846359,783
5848235,5848234,548
5848235,5848235,0
5848235,5848236,627
5848235,5850109,783
5848235,5850110,470
5848235,5850111,705
5848235,5851984,783
5848236,5846358,783
5848236,5846360,627
5848236,5846361,783
5848236,5848235,627
5848236,5848236,0
5848236,5848237,470
5848236,5850110,627
5848236,5850111,392
5848236,5850112,705
5848236,5851985,705
5848237,5846360,627
5848237,5848236,470
5848237,5848237,0
5848237,5850111,627
5848237,5850112,705
5848238,5846360,705
5848238,5846361,548
5848238,5846362,705
5848238,5848238,0
5848238,5848239,783
5848239,5846361,548
5848239,5846362,627
5848239,5848238,783
5848239,5848239,0
5848239,5848240,470
5848239,5850113,627
5848239,5850114,470
5848240,5846361,783
5848240,5846362,627
5848240,5846363,548
5848240,5846364,627
5848240,5848239,470
5848240,5848240,0
5848240,5850113,783
5848240,5850114,627
5848241,5846362,783
5848241,5846363,627
5848241,5846364,548
5848241,5848239,783
5848241,5848240,470
5848241,5848242,470
5848241,5850116,548
5848241,5850117,548
5848241,5850118,783
5848242,5848242,0
5848242,5850117,548
5848242,5850118,705
5848243,5846367,705
5848243,5848244,783
5848243,5850117,783
5848243,5850118,470
5848243,5850119,705
5848243,5851992,705
5848244,5846367,627
5848244,5846368,783
5848244,5848244,0
5848244,5848245,705
5848244,5850118,627
5848244,5850119,783
5848245,5846367,627
5848245,5846368,627
5848245,5848244,705
5848245,5848245,0
5848245,5848246,783
5848245,5850120,627
5848245,5850121,783
5848245,5851994,783
5848246,5846368,548
5848246,5848245,783
5848246,5848246,0
5848246,5848247,548
5848246,5850120,627
5848246,5850121,470
5848246,5850122,627
5848246,5851994,783
5848246,5851995,783
5848247,5844492,783
5848247,5844493,783
5848247,5846368,705
5848247,5846369,548
5848247,5846370,627
5848247,5846371,548
5848247,5848246,548
5848247,5848247,0
5848247,5850121,705
5848247,5850122,548
5848247,5851995,783
5848248,5844493,783
5848248,5844494,705
5848248,5846371,548
5848248,5848248,0
5848248,5850122,705
5848248,5851996,783
5848249,5846372,548
5848249,5846373,627
5848249,5848249,0
5848249,5848250,705
5848249,5850123,627
5848249,5850124,548
5848249,5850125,627
5848249,5851998,783
5848250,5846372,627
5848250,5846373,470
5848250,5846374,783
5848250,5848249,705
5848250,5848250,0
5848250,5848251,548
5848250,5850124,548
5848250,5850125,470
5848250,5850126,705
5848251,5846373,783
5848251,5846374,627
5848251,5848250,548
5848251,5848251,0
5848251,5848252,470
5848251,5850125,627
5848251,5850126,548
5848252,5846373,783
5848252,5846374,627
5848252,5846375,627
5848252,5846376,627
5848252,5848251,470
5848252,5848252,0
5848252,5848253,627
5848252,5850126,548
5848252,5850127,470
5848252,5850128,548
5848252,5852000,783
5848253,5846375,705
5848253,5846376,705
5848253,5848252,627
5848253,5848253,0
5848253,5848254,627
5848253,5850127,783
5848253,5850128,470
5848253,5850129,627
5848253,5850130,783
5848254,5848253,627
5848254,5848254,0
5848254,5850128,783
5848254,5850129,470
5848254,5850130,705
5848255,5846379,705
5848255,5848255,0
5848255,5848256,548
5848255,5850129,783
5848255,5850130,548
5848255,5850131,783
5848256,5846379,470
5848256,5846380,627
5848256,5848255,548
5848256,5848256,0
5848256,5848257,548
5848256,5848258,783
5848256,5850130,548
5848256,5850131,470
5848256,5850132,627
5848256,5850133,783
5848256,5852005,705
5848256,5852006,783
5848257,5846379,705
5848257,5846380,627
5848257,5848256,548
5848257,5848257,0
5848257,5848258,392
5848257,5848259,627
5848257,5850130,783
5848257,5850131,705
5848257,5850132,548
5848257,5850133,627
5848257,5850134,783
5848258,5846380,627
5848258,5848256,783
5848258,5848257,392
5848258,5848258,0
5848258,5848259,392
5848258,5850132,705
5848258,5850133,783
5848258,5850134,548
5848259,5848257,627
5848259,5848258,392
5848259,5848259,0
5848259,5850132,705
5848259,5850133,783
5848259,5850134,548
5848260,5848258,705
5848260,5848259,470
5848260,5850134,705
5850066,5850066,0
5850066,5851940,470
5850067,5850066,392
5850067,5851940,705
5850070,5850071,705
5850070,5851944,470
5850070,5851945,705
5850070,5853817,705
5850071,5850071,0
5850071,5850072,705
5850071,5851945,470
5850071,5851946,705
5850071,5853818,783
5850072,5846320,705
5850072,5846321,783
5850072,5848196,548
5850072,5848197,470
5850072,5848198,627
5850072,5850071,705
5850072,5850072,0
5850072,5850073,627
5850072,5851945,627
5850072,5851946,548
5850072,5851947,627
5850072,5853820,705
5850073,5846320,705
5850073,5846321,783
5850073,5848196,783
5850073,5848197,548
5850073,5848198,627
5850073,5848199,783
5850073,5850072,627
5850073,5850073,0
5850073,5850074,470
5850073,5850075,705
5850073,5851947,548
5850073,5851948,627
5850073,5853820,705
5850073,5853821,783
5850074,5846322,783
5850074,5848198,705
5850074,5848199,470
5850074,5848200,548
5850074,5850073,470
5850074,5850074,0
5850074,5850075,548
5850074,5851947,783
5850074,5851948,627
5850074,5851949,783
5850074,5853821,783
5850075,5846322,705
5850075,5846323,783
5850075,5846324,783
5850075,5848199,548
5850075,5848200,548
5850075,5848201,548
5850075,5850073,705
5850075,5850074,548
5850075,5850075,0
5850075,5850076,392
5850075,5850077,783
5850075,5851948,627
5850075,5851949,548
5850075,5851950,705
5850075,5851951,783
5850076,5848200,627
5850076,5848201,470
5850076,5848202,627
5850076,5850075,392
5850076,5850076,0
5850076,5850077,548
5850076,5851949,627
5850076,5851950,470
5850076,5851951,627
5850077,5846325,783
5850077,5848201,548
5850077,5848202,470
5850077,5848203,470
5850077,5850075,783
5850077,5850076,548
5850077,5850077,0
5850077,5851950,705
5850077,5851951,548
5850078,5848202,627
5850078,5848203,548
5850078,5850076,783
5850078,5850077,470
5850078,5851951,627
5850079,5851953,705
5850080,5846327,783
5850080,5848204,627
5850080,5848205,705
5850080,5850081,470
5850080,5851953,705
5850080,5851954,548
5850080,5851955,548
5850080,5851956,783
5850080,5853827,783
5850080,5853828,783
5850081,5850081,0
5850081,5851954,783
5850081,5851955,783
5850082,5848206,783
5850109,5846358,783
5850109,5848234,392
5850109,5848235,783
5850109,5850109,0
5850109,5850110,783
5850109,5851983,392
5850109,5851984,705
5850109,5853856,627
5850110,5846358,705
5850110,5848234,783
5850110,5848235,470
5850110,5848236,627
5850110,5850109,783
5850110,5850110,0
5850110,5850111,392
5850110,5850112,783
5850110,5851983,548
5850110,5851984,548
5850110,5851985,627
5850111,5846360,783
5850111,5848235,705
5850111,5848236,392
5850111,5848237,627
5850111,5850110,392
5850111,5850111,0
5850111,5850112,548
5850111,5851983,783
5850111,5851984,627
5850111,5851985,470
5850111,5851986,705
5850112,5848236,705
5850112,5848237,705
5850112,5850110,783
5850112,5850111,548
5850112,5850112,0
5850112,5850113,627
5850113,5848239,627
5850113,5848240,783
5850113,5850112,627
5850113,5850113,0
5850113,5850114,470
5850114,5846362,783
5850114,5848239,470
5850114,5848240,627
5850114,5850113,470
5850114,5850114,0
5850114,5851990,783
5850115,5850114,705
5850115,5850116,392
5850116,5850116,0
5850116,5850117,705
5850116,5851991,627
5850117,5848242,548
5850117,5850116,705
5850117,5850117,0
5850117,5850118,470
5850117,5850119,783
5850117,5851991,470
5850117,5851992,548
5850117,5851993,783
5850117,5853864,783
5850118,5846367,783
5850118,5848242,705
5850118,5848244,627
5850118,5850117,470
5850118,5850118,0
5850118,5850119,470
5850118,5851991,627
5850118,5851992,392
5850118,5851993,627
5850118,5851994,783
5850118,5853865,705
5850118,5853866,783
5850119,5848244,783
5850119,5850117,783
5850119,5850118,470
5850119,5850119,0
5850119,5850120,783
5850119,5851992,705
5850119,5851994,627
5850120,5846367,783
5850120,5846368,783
5850120,5848245,627
5850120,5848246,627
5850120,5850119,783
5850120,5850120,0
5850120,5850121,627
5850120,5851993,705
5850120,5851994,392
5850120,5851995,705
5850120,5853867,783
5850121,5846368,783
5850121,5848245,783
5850121,5848246,470
5850121,5848247,705
5850121,5850120,627
5850121,5850121,0
5850121,5850122,783
5850121,5851994,548
5850121,5851995,705
5850122,5848246,627
5850122,5848247,548
5850122,5848248,705
5850122,5850121,783
5850122,5850122,0
5850122,5850123,627
5850122,5851995,548
5850122,5851996,470
5850122,5851997,548
5850122,5851998,783
5850123,5848249,627
5850123,5850122,627
5850123,5850123,0
5850123,5850124,470
5850123,5851996,627
5850123,5851997,470
5850123,5851998,627
5850123,5853870,783
5850124,5846373,783
5850124,5848249,548
5850124,5848250,548
5850124,5850123,470
5850124,5850124,0
5850124,5850125,470
5850124,5851997,627
5850124,5851998,470
5850124,5851999,705
5850124,5852000,783
5850124,5853871,705
5850125,5846374,783
5850125,5848249,627
5850125,5848250,470
5850125,5848251,627
5850125,5850124,470
5850125,5850125,0
5850125,5850126,705
5850125,5851998,705
5850125,5851999,705
5850125,5852000,705
5850126,5846374,705
5850126,5848250,705
5850126,5848251,548
5850126,5848252,548
5850126,5850125,705
5850126,5850126,0
5850126,5850127,783
5850126,5851999,627
5850126,5852000,470
5850126,5853873,783
5850127,5846375,783
5850127,5846376,783
5850127,5848252,470
5850127,5848253,783
5850127,5850126,783
5850127,5850127,0
5850127,5850128,627
5850127,5851999,783
5850127,5852000,548
5850127,5852001,627
5850127,5852002,783
5850127,5853874,783
5850128,5848252,548
5850128,5848253,470
5850128,5848254,783
5850128,5850127,627
5850128,5850128,0
5850128,5850129,705
5850128,5852001,548
5850128,5852002,627
5850128,5853874,705
5850129,5848253,627
5850129,5848254,470
5850129,5848255,783
5850129,5850128,705
5850129,5850129,0
5850129,5850130,627
5850129,5850131,783
5850129,5853875,783
5850129,5853876,783
5850130,5846379,783
5850130,5848253,783
5850130,5848254,705
5850130,5848255,548
5850130,5848256,548
5850130,5848257,783
5850130,5850129,627
5850130,5850130,0
5850130,5850131,470
5850130,5850132,705
5850130,5852003,548
5850130,5852004,392
5850130,5852005,627
5850130,5853876,783
5850130,5853877,705
5850131,5848255,783
5850131,5848256,470
5850131,5848257,705
5850131,5850129,783
5850131,5850130,470
5850131,5850131,0
5850131,5850132,548
5850131,5852004,705
5850131,5852005,470
5850131,5852006,627
5850131,5853878,705
5850132,5848256,627
5850132,5848257,548
5850132,5848258,705
5850132,5848259,705
5850132,5850130,705
5850132,5850131,548
5850132,5850132,0
5850132,5850133,470
5850132,5850134,783
5850132,5852005,783
5850132,5852006,783
5850132,5852007,783
5850133,5848256,783
5850133,5848257,627
5850133,5848258,783
5850133,5848259,783
5850133,5850132,470
5850133,5850133,0
5850133,5850134,470
5850133,5852006,783
5850133,5852007,470
5850134,5848257,783
5850134,5848258,548
5850134,5848259,548
5850134,5850132,783
5850134,5850133,470
5850134,5850134,0
5850134,5852007,548
5850135,5848259,783
5851939,5850066,548
5851939,5851940,470
5851940,5850066,470
5851940,5851940,0
5851944,5851944,0
5851944,5853817,705
5851944,5853818,548
5851944,5855690,783
5851945,5850071,470
5851945,5850072,627
5851945,5851945,0
5851945,5851946,548
5851945,5851947,783
5851945,5853818,548
5851945,5853819,705
